code,district,short,parent_code,pinyin,parent_id
530122,晋宁县,,530100,jinningxian,2907
530124,富民县,,530100,fuminxian,2907
530125,宜良县,,530100,yiliangxian,2907
530126,石林彝族自治县,,530100,shilinyizuzizhixian,2907
530127,嵩明县,,530100,mingxian,2907
530128,禄劝彝族苗族自治县,,530100,luquanyizumiaozuzizhixian,2907
530129,寻甸回族彝族自治县,,530100,xundianhuizuyizuzizhixian,2907
530181,安宁市,,530100,anningshi,2907
530182,其它区,,530100,qitaqu,2907
530300,曲靖市,,530000,qujingshi,2906
530302,麒麟区,,530300,qu,2923
530321,马龙县,,530300,malongxian,2923
530322,陆良县,,530300,luliangxian,2923
530323,师宗县,,530300,shizongxian,2923
530324,罗平县,,530300,luopingxian,2923
530325,富源县,,530300,fuyuanxian,2923
530326,会泽县,,530300,huizexian,2923
530328,沾益县,,530300,zhanyixian,2923
530381,宣威市,,530300,xuanweishi,2923
530382,其它区,,530300,qitaqu,2923
530400,玉溪市,,530000,yuxishi,2906
530402,红塔区,,530400,hongtaqu,2934
530421,江川县,,530400,jiangchuanxian,2934
530422,澄江县,,530400,chengjiangxian,2934
530423,通海县,,530400,tonghaixian,2934
530424,华宁县,,530400,huaningxian,2934
530425,易门县,,530400,yimenxian,2934
530426,峨山彝族自治县,,530400,eshanyizuzizhixian,2934
530427,新平彝族傣族自治县,,530400,xinpingyizudaizuzizhixian,2934
530428,元江哈尼族彝族傣族自治县,,530400,yuanjianghanizuyizudaizuzizhixian,2934
530429,其它区,,530400,qitaqu,2934
530500,保山市,,530000,baoshanshi,2906
530502,隆阳区,,530500,longyangqu,2945
530521,施甸县,,530500,shidianxian,2945
530522,腾冲县,,530500,tengchongxian,2945
530523,龙陵县,,530500,longlingxian,2945
530524,昌宁县,,530500,changningxian,2945
530525,其它区,,530500,qitaqu,2945
530600,昭通市,,530000,zhaotongshi,2906
530602,昭阳区,,530600,zhaoyangqu,2952
530621,鲁甸县,,530600,ludianxian,2952
530622,巧家县,,530600,qiaojiaxian,2952
530623,盐津县,,530600,yanjinxian,2952
530624,大关县,,530600,daguanxian,2952
530625,永善县,,530600,yongshanxian,2952
530626,绥江县,,530600,suijiangxian,2952
530627,镇雄县,,530600,zhenxiongxian,2952
530628,彝良县,,530600,yiliangxian,2952
530629,威信县,,530600,weixinxian,2952
530630,水富县,,530600,shuifuxian,2952
530631,其它区,,530600,qitaqu,2952
530700,丽江市,,530000,lijiangshi,2906
530702,古城区,,530700,guchengqu,2965
530721,玉龙纳西族自治县,,530700,yulongnaxizuzizhixian,2965
530722,永胜县,,530700,yongshengxian,2965
530723,华坪县,,530700,huapingxian,2965
530724,宁蒗彝族自治县,,530700,ningyizuzizhixian,2965
530725,其它区,,530700,qitaqu,2965
530800,普洱市,,530000,puershi,2906
530802,思茅区,,530800,simaoqu,2972
530821,宁洱哈尼族彝族自治县,,530800,ningerhanizuyizuzizhixian,2972
530822,墨江哈尼族自治县,,530800,mojianghanizuzizhixian,2972
530823,景东彝族自治县,,530800,jingdongyizuzizhixian,2972
530824,景谷傣族彝族自治县,,530800,jinggudaizuyizuzizhixian,2972
530825,镇沅彝族哈尼族拉祜族自治县,,530800,zhenyizuhanizulazuzizhixian,2972
530826,江城哈尼族彝族自治县,,530800,jiangchenghanizuyizuzizhixian,2972
530827,孟连傣族拉祜族佤族自治县,,530800,mengliandaizulazuzuzizhixian,2972
530828,澜沧拉祜族自治县,,530800,lancanglazuzizhixian,2972
530829,西盟佤族自治县,,530800,ximengzuzizhixian,2972
530830,其它区,,530800,qitaqu,2972
530900,临沧市,,530000,lincangshi,2906
530902,临翔区,,530900,linxiangqu,2984
530921,凤庆县,,530900,fengqingxian,2984
530922,云县,,530900,yunxian,2984
530923,永德县,,530900,yongdexian,2984
530924,镇康县,,530900,zhenkangxian,2984
530925,双江拉祜族佤族布朗族傣族自治县,,530900,shuangjianglazuzubulangzudaizuzizhixian,2984
530926,耿马傣族佤族自治县,,530900,gengmadaizuzuzizhixian,2984
530927,沧源佤族自治县,,530900,cangyuanzuzizhixian,2984
530928,其它区,,530900,qitaqu,2984
532300,楚雄彝族自治州,,530000,chuxiongyizuzizhizhou,2906
532301,楚雄市,,532300,chuxiongshi,2994
532322,双柏县,,532300,shuangbaixian,2994
532323,牟定县,,532300,moudingxian,2994
532324,南华县,,532300,nanhuaxian,2994
532325,姚安县,,532300,yaoanxian,2994
532326,大姚县,,532300,dayaoxian,2994
532327,永仁县,,532300,yongrenxian,2994
532328,元谋县,,532300,yuanmouxian,2994
532329,武定县,,532300,wudingxian,2994
532331,禄丰县,,532300,lufengxian,2994
532332,其它区,,532300,qitaqu,2994
532500,红河哈尼族彝族自治州,,530000,honghehanizuyizuzizhizhou,2906
532501,个旧市,,532500,gejiushi,3006
532502,开远市,,532500,kaiyuanshi,3006
532522,蒙自县,,532500,mengzixian,3006
532523,屏边苗族自治县,,532500,pingbianmiaozuzizhixian,3006
532524,建水县,,532500,jianshuixian,3006
532525,石屏县,,532500,shipingxian,3006
532526,弥勒县,,532500,milexian,3006
532527,泸西县,,532500,xixian,3006
532528,元阳县,,532500,yuanyangxian,3006
532529,红河县,,532500,honghexian,3006
532530,金平苗族瑶族傣族自治县,,532500,jinpingmiaozuyaozudaizuzizhixian,3006
532531,绿春县,,532500,lvchunxian,3006
532532,河口瑶族自治县,,532500,hekouyaozuzizhixian,3006
532533,其它区,,532500,qitaqu,3006
532600,文山壮族苗族自治州,,530000,wenshanzhuangzumiaozuzizhizhou,2906
532621,文山县,,532600,wenshanxian,3021
532622,砚山县,,532600,yanshanxian,3021
532623,西畴县,,532600,xichouxian,3021
532624,麻栗坡县,,532600,malipoxian,3021
532625,马关县,,532600,maguanxian,3021
532626,丘北县,,532600,qiubeixian,3021
532627,广南县,,532600,guangnanxian,3021
532628,富宁县,,532600,funingxian,3021
532629,其它区,,532600,qitaqu,3021
532800,西双版纳傣族自治州,,530000,xishuangbannadaizuzizhizhou,2906
532801,景洪市,,532800,jinghongshi,3031
532822,勐海县,,532800,haixian,3031
532823,勐腊县,,532800,laxian,3031
532824,其它区,,532800,qitaqu,3031
532900,大理白族自治州,,530000,dalibaizuzizhizhou,2906
532901,大理市,,532900,dalishi,3036
532922,漾濞彝族自治县,,532900,yangyizuzizhixian,3036
532923,祥云县,,532900,xiangyunxian,3036
532924,宾川县,,532900,binchuanxian,3036
532925,弥渡县,,532900,miduxian,3036
532926,南涧彝族自治县,,532900,nanjianyizuzizhixian,3036
532927,巍山彝族回族自治县,,532900,weishanyizuhuizuzizhixian,3036
532928,永平县,,532900,yongpingxian,3036
532929,云龙县,,532900,yunlongxian,3036
532930,洱源县,,532900,eryuanxian,3036
532931,剑川县,,532900,jianchuanxian,3036
532932,鹤庆县,,532900,heqingxian,3036
532933,其它区,,532900,qitaqu,3036
533100,德宏傣族景颇族自治州,,530000,dehongdaizujingpozuzizhizhou,2906
533102,瑞丽市,,533100,ruilishi,3050
533103,潞西市,,533100,luxishi,3050
533122,梁河县,,533100,lianghexian,3050
533123,盈江县,,533100,yingjiangxian,3050
533124,陇川县,,533100,longchuanxian,3050
533125,其它区,,533100,qitaqu,3050
533300,怒江傈僳族自治州,,530000,nujianglisuzuzizhizhou,2906
533321,泸水县,,533300,shuixian,3057
533323,福贡县,,533300,fugongxian,3057
533324,贡山独龙族怒族自治县,,533300,gongshandulongzunuzuzizhixian,3057
533325,兰坪白族普米族自治县,,533300,lanpingbaizupumizuzizhixian,3057
533326,其它区,,533300,qitaqu,3057
533400,迪庆藏族自治州,,530000,diqingcangzuzizhizhou,2906
533421,香格里拉县,,533400,xianggelilaxian,3063
533422,德钦县,,533400,deqinxian,3063
533423,维西傈僳族自治县,,533400,weixilisuzuzizhixian,3063
533424,其它区,,533400,qitaqu,3063
540000,西藏自治区,藏,0,xicangzizhiqu,null
540100,拉萨市,,540000,lasashi,3068
540102,城关区,,540100,chengguanqu,3069
540121,林周县,,540100,linzhouxian,3069
540122,当雄县,,540100,dangxiongxian,3069
540123,尼木县,,540100,nimuxian,3069
540124,曲水县,,540100,qushuixian,3069
540125,堆龙德庆县,,540100,duilongdeqingxian,3069
540126,达孜县,,540100,dazixian,3069
540127,墨竹工卡县,,540100,mozhugongkaxian,3069
540128,其它区,,540100,qitaqu,3069
542100,昌都地区,,540000,changdudiqu,3068
542121,昌都县,,542100,changduxian,3079
542122,江达县,,542100,jiangdaxian,3079
542123,贡觉县,,542100,gongjuexian,3079
542124,类乌齐县,,542100,leiwuqixian,3079
542125,丁青县,,542100,dingqingxian,3079
542126,察雅县,,542100,chayaxian,3079
542127,八宿县,,542100,basuxian,3079
542128,左贡县,,542100,zuogongxian,3079
542129,芒康县,,542100,mangkangxian,3079
542132,洛隆县,,542100,luolongxian,3079
542133,边坝县,,542100,bianbaxian,3079
542134,其它区,,542100,qitaqu,3079
542200,山南地区,,540000,shannandiqu,3068
542221,乃东县,,542200,naidongxian,3092
542222,扎囊县,,542200,zhanangxian,3092
542223,贡嘎县,,542200,gonggaxian,3092
542224,桑日县,,542200,sangrixian,3092
542225,琼结县,,542200,qiongjiexian,3092
542226,曲松县,,542200,qusongxian,3092
542227,措美县,,542200,cuomeixian,3092
542228,洛扎县,,542200,luozhaxian,3092
542229,加查县,,542200,jiachaxian,3092
542231,隆子县,,542200,longzixian,3092
542232,错那县,,542200,cuonaxian,3092
542233,浪卡子县,,542200,langkazixian,3092
542234,其它区,,542200,qitaqu,3092
542300,日喀则地区,,540000,rikazediqu,3068
542301,日喀则市,,542300,rikazeshi,3106
542322,南木林县,,542300,nanmulinxian,3106
542323,江孜县,,542300,jiangzixian,3106
542324,定日县,,542300,dingrixian,3106
542325,萨迦县,,542300,saxian,3106
542326,拉孜县,,542300,lazixian,3106
542327,昂仁县,,542300,angrenxian,3106
542328,谢通门县,,542300,xietongmenxian,3106
542329,白朗县,,542300,bailangxian,3106
542330,仁布县,,542300,renbuxian,3106
542331,康马县,,542300,kangmaxian,3106
542332,定结县,,542300,dingjiexian,3106
542333,仲巴县,,542300,zhongbaxian,3106
542334,亚东县,,542300,yadongxian,3106
542335,吉隆县,,542300,jilongxian,3106
542336,聂拉木县,,542300,nielamuxian,3106
542337,萨嘎县,,542300,sagaxian,3106
542338,岗巴县,,542300,gangbaxian,3106
542339,其它区,,542300,qitaqu,3106
542400,那曲地区,,540000,naqudiqu,3068
542421,那曲县,,542400,naquxian,3126
542422,嘉黎县,,542400,jialixian,3126
542423,比如县,,542400,biruxian,3126
542424,聂荣县,,542400,nierongxian,3126
542425,安多县,,542400,anduoxian,3126
542426,申扎县,,542400,shenzhaxian,3126
542427,索县,,542400,suoxian,3126
542428,班戈县,,542400,bangexian,3126
542429,巴青县,,542400,baqingxian,3126
542430,尼玛县,,542400,nimaxian,3126
542431,其它区,,542400,qitaqu,3126
542500,阿里地区,,540000,alidiqu,3068
542521,普兰县,,542500,pulanxian,3138
542522,札达县,,542500,zhadaxian,3138
542523,噶尔县,,542500,gaerxian,3138
542524,日土县,,542500,rituxian,3138
542525,革吉县,,542500,gejixian,3138
542526,改则县,,542500,gaizexian,3138
542527,措勤县,,542500,cuoqinxian,3138
542528,其它区,,542500,qitaqu,3138
542600,林芝地区,,540000,linzhidiqu,3068
542621,林芝县,,542600,linzhixian,3147
542622,工布江达县,,542600,gongbujiangdaxian,3147
542623,米林县,,542600,milinxian,3147
542624,墨脱县,,542600,motuoxian,3147
542625,波密县,,542600,bomixian,3147
542626,察隅县,,542600,chayuxian,3147
542627,朗县,,542600,langxian,3147
542628,其它区,,542600,qitaqu,3147
610000,陕西省,陕,0,shanxisheng,null
610100,西安市,,610000,xianshi,3156
610102,新城区,,610100,xinchengqu,3157
610103,碑林区,,610100,beilinqu,3157
610104,莲湖区,,610100,lianhuqu,3157
610111,灞桥区,,610100,qiaoqu,3157
610112,未央区,,610100,weiyangqu,3157
610113,雁塔区,,610100,yantaqu,3157
610114,阎良区,,610100,yanliangqu,3157
610115,临潼区,,610100,linqu,3157
610116,长安区,,610100,changanqu,3157
610122,蓝田县,,610100,lantianxian,3157
610124,周至县,,610100,zhouzhixian,3157
610125,户县,,610100,huxian,3157
610126,高陵县,,610100,gaolingxian,3157
610127,其它区,,610100,qitaqu,3157
610200,铜川市,,610000,tongchuanshi,3156
610202,王益区,,610200,wangyiqu,3172
610203,印台区,,610200,yintaiqu,3172
610204,耀州区,,610200,yaozhouqu,3172
610222,宜君县,,610200,yijunxian,3172
610223,其它区,,610200,qitaqu,3172
610300,宝鸡市,,610000,baojishi,3156
610302,渭滨区,,610300,weibinqu,3178
610303,金台区,,610300,jintaiqu,3178
610304,陈仓区,,610300,chencangqu,3178
610322,凤翔县,,610300,fengxiangxian,3178
610323,岐山县,,610300,shanxian,3178
610324,扶风县,,610300,fufengxian,3178
610326,眉县,,610300,meixian,3178
610327,陇县,,610300,longxian,3178
610328,千阳县,,610300,qianyangxian,3178
610329,麟游县,,610300,youxian,3178
610330,凤县,,610300,fengxian,3178
610331,太白县,,610300,taibaixian,3178
610332,其它区,,610300,qitaqu,3178
610400,咸阳市,,610000,xianyangshi,3156
610402,秦都区,,610400,qinduqu,3192
610403,杨凌区,,610400,yanglingqu,3192
610404,渭城区,,610400,weichengqu,3192
610422,三原县,,610400,sanyuanxian,3192
610423,泾阳县,,610400,yangxian,3192
610424,乾县,,610400,qianxian,3192
610425,礼泉县,,610400,liquanxian,3192
610426,永寿县,,610400,yongshouxian,3192
610427,彬县,,610400,binxian,3192
610428,长武县,,610400,changwuxian,3192
610429,旬邑县,,610400,xunyixian,3192
610430,淳化县,,610400,chunhuaxian,3192
610431,武功县,,610400,wugongxian,3192
610481,兴平市,,610400,xingpingshi,3192
610482,其它区,,610400,qitaqu,3192
610500,渭南市,,610000,weinanshi,3156
610502,临渭区,,610500,linweiqu,3208
610521,华县,,610500,huaxian,3208
610522,潼关县,,610500,guanxian,3208
610523,大荔县,,610500,dalixian,3208
610524,合阳县,,610500,heyangxian,3208
610525,澄城县,,610500,chengchengxian,3208
610526,蒲城县,,610500,puchengxian,3208
610527,白水县,,610500,baishuixian,3208
610528,富平县,,610500,fupingxian,3208
610581,韩城市,,610500,hanchengshi,3208
610582,华阴市,,610500,huayinshi,3208
610583,其它区,,610500,qitaqu,3208
610600,延安市,,610000,yananshi,3156
610602,宝塔区,,610600,baotaqu,3221
610621,延长县,,610600,yanchangxian,3221
610622,延川县,,610600,yanchuanxian,3221
610623,子长县,,610600,zichangxian,3221
610624,安塞县,,610600,ansaixian,3221
610625,志丹县,,610600,zhidanxian,3221
610626,吴起县,,610600,wuqixian,3221
610627,甘泉县,,610600,ganquanxian,3221
610628,富县,,610600,fuxian,3221
610629,洛川县,,610600,luochuanxian,3221
610630,宜川县,,610600,yichuanxian,3221
610631,黄龙县,,610600,huanglongxian,3221
610632,黄陵县,,610600,huanglingxian,3221
610633,其它区,,610600,qitaqu,3221
610700,汉中市,,610000,hanzhongshi,3156
610702,汉台区,,610700,hantaiqu,3236
610721,南郑县,,610700,nanzhengxian,3236
610722,城固县,,610700,chengguxian,3236
610723,洋县,,610700,yangxian,3236
610724,西乡县,,610700,xixiangxian,3236
610725,勉县,,610700,mianxian,3236
610726,宁强县,,610700,ningqiangxian,3236
610727,略阳县,,610700,lueyangxian,3236
610728,镇巴县,,610700,zhenbaxian,3236
610729,留坝县,,610700,liubaxian,3236
610730,佛坪县,,610700,fopingxian,3236
610731,其它区,,610700,qitaqu,3236
610800,榆林市,,610000,yulinshi,3156
610802,榆阳区,,610800,yuyangqu,3249
610821,神木县,,610800,shenmuxian,3249
610822,府谷县,,610800,fuguxian,3249
610823,横山县,,610800,hengshanxian,3249
610824,靖边县,,610800,jingbianxian,3249
610825,定边县,,610800,dingbianxian,3249
610826,绥德县,,610800,suidexian,3249
610827,米脂县,,610800,mizhixian,3249
610828,佳县,,610800,jiaxian,3249
610829,吴堡县,,610800,wubaoxian,3249
610830,清涧县,,610800,qingjianxian,3249
610831,子洲县,,610800,zizhouxian,3249
610832,其它区,,610800,qitaqu,3249
610900,安康市,,610000,ankangshi,3156
610902,汉滨区,,610900,hanbinqu,3263
610921,汉阴县,,610900,hanyinxian,3263
610922,石泉县,,610900,shiquanxian,3263
610923,宁陕县,,610900,ningshanxian,3263
610924,紫阳县,,610900,ziyangxian,3263
610925,岚皋县,,610900,gaoxian,3263
610926,平利县,,610900,pinglixian,3263
610927,镇坪县,,610900,zhenpingxian,3263
610928,旬阳县,,610900,xunyangxian,3263
610929,白河县,,610900,baihexian,3263
610930,其它区,,610900,qitaqu,3263
611000,商洛市,,610000,shangluoshi,3156
611002,商州区,,611000,shangzhouqu,3275
611021,洛南县,,611000,luonanxian,3275
611022,丹凤县,,611000,danfengxian,3275
611023,商南县,,611000,shangnanxian,3275
611024,山阳县,,611000,shanyangxian,3275
611025,镇安县,,611000,zhenanxian,3275
611026,柞水县,,611000,zuoshuixian,3275
611027,其它区,,611000,qitaqu,3275
620000,甘肃省,甘,0,gansusheng,null
620100,兰州市,,620000,lanzhoushi,3284
620102,城关区,,620100,chengguanqu,3285
620103,七里河区,,620100,qilihequ,3285
620104,西固区,,620100,xiguqu,3285
620105,安宁区,,620100,anningqu,3285
620111,红古区,,620100,hongguqu,3285
620121,永登县,,620100,yongdengxian,3285
620122,皋兰县,,620100,gaolanxian,3285
620123,榆中县,,620100,yuzhongxian,3285
620124,其它区,,620100,qitaqu,3285
620200,嘉峪关市,,620000,jiayuguanshi,3284
620300,金昌市,,620000,jinchangshi,3284
620302,金川区,,620300,jinchuanqu,3296
620321,永昌县,,620300,yongchangxian,3296
620322,其它区,,620300,qitaqu,3296
620400,白银市,,620000,baiyinshi,3284
620402,白银区,,620400,baiyinqu,3300
620403,平川区,,620400,pingchuanqu,3300
620421,靖远县,,620400,jingyuanxian,3300
620422,会宁县,,620400,huiningxian,3300
620423,景泰县,,620400,jingtaixian,3300
620424,其它区,,620400,qitaqu,3300
620500,天水市,,620000,tianshuishi,3284
620502,秦州区,,620500,qinzhouqu,3307
620503,麦积区,,620500,maijiqu,3307
620521,清水县,,620500,qingshuixian,3307
620522,秦安县,,620500,qinanxian,3307
620523,甘谷县,,620500,ganguxian,3307
620524,武山县,,620500,wushanxian,3307
620525,张家川回族自治县,,620500,zhangjiachuanhuizuzizhixian,3307
620526,其它区,,620500,qitaqu,3307
620600,武威市,,620000,wuweishi,3284
620602,凉州区,,620600,liangzhouqu,3316
620621,民勤县,,620600,minqinxian,3316
620622,古浪县,,620600,gulangxian,3316
620623,天祝藏族自治县,,620600,tianzhucangzuzizhixian,3316
620624,其它区,,620600,qitaqu,3316
620700,张掖市,,620000,zhangyeshi,3284
620702,甘州区,,620700,ganzhouqu,3322
620721,肃南裕固族自治县,,620700,sunanyuguzuzizhixian,3322
620722,民乐县,,620700,minlexian,3322
620723,临泽县,,620700,linzexian,3322
620724,高台县,,620700,gaotaixian,3322
620725,山丹县,,620700,shandanxian,3322
620726,其它区,,620700,qitaqu,3322
620800,平凉市,,620000,pingliangshi,3284
620802,崆峒区,,620800,qu,3330
620821,泾川县,,620800,chuanxian,3330
620822,灵台县,,620800,lingtaixian,3330
620823,崇信县,,620800,chongxinxian,3330
620824,华亭县,,620800,huatingxian,3330
620825,庄浪县,,620800,zhuanglangxian,3330
620826,静宁县,,620800,jingningxian,3330
620827,其它区,,620800,qitaqu,3330
620900,酒泉市,,620000,jiuquanshi,3284
620902,肃州区,,620900,suzhouqu,3339
620921,金塔县,,620900,jintaxian,3339
620922,安西县,,620900,anxixian,3339
620923,肃北蒙古族自治县,,620900,subeimengguzuzizhixian,3339
620924,阿克塞哈萨克族自治县,,620900,akesaihasakezuzizhixian,3339
620981,玉门市,,620900,yumenshi,3339
620982,敦煌市,,620900,dunhuangshi,3339
620983,其它区,,620900,qitaqu,3339
621000,庆阳市,,620000,qingyangshi,3284
621002,西峰区,,621000,xifengqu,3348
621021,庆城县,,621000,qingchengxian,3348
621022,环县,,621000,huanxian,3348
621023,华池县,,621000,huachixian,3348
621024,合水县,,621000,heshuixian,3348
621025,正宁县,,621000,zhengningxian,3348
621026,宁县,,621000,ningxian,3348
621027,镇原县,,621000,zhenyuanxian,3348
621028,其它区,,621000,qitaqu,3348
621100,定西市,,620000,dingxishi,3284
621102,安定区,,621100,andingqu,3358
621121,通渭县,,621100,tongweixian,3358
621122,陇西县,,621100,longxixian,3358
621123,渭源县,,621100,weiyuanxian,3358
621124,临洮县,,621100,linxian,3358
621125,漳县,,621100,zhangxian,3358
621126,岷县,,621100,xian,3358
621127,其它区,,621100,qitaqu,3358
621200,陇南市,,620000,longnanshi,3284
621202,武都区,,621200,wuduqu,3367
621221,成县,,621200,chengxian,3367
621222,文县,,621200,wenxian,3367
621223,宕昌县,,621200,changxian,3367
621224,康县,,621200,kangxian,3367
621225,西和县,,621200,xihexian,3367
621226,礼县,,621200,lixian,3367
621227,徽县,,621200,huixian,3367
621228,两当县,,621200,liangdangxian,3367
621229,其它区,,621200,qitaqu,3367
622900,临夏回族自治州,,620000,linxiahuizuzizhizhou,3284
622901,临夏市,,622900,linxiashi,3378
622921,临夏县,,622900,linxiaxian,3378
622922,康乐县,,622900,kanglexian,3378
622923,永靖县,,622900,yongjingxian,3378
622924,广河县,,622900,guanghexian,3378
622925,和政县,,622900,hezhengxian,3378
622926,东乡族自治县,,622900,dongxiangzuzizhixian,3378
622927,积石山保安族东乡族撒拉族自治县,,622900,jishishanbaoanzudongxiangzusalazuzizhixian,3378
622928,其它区,,622900,qitaqu,3378
623000,甘南藏族自治州,,620000,gannancangzuzizhizhou,3284
623001,合作市,,623000,hezuoshi,3388
623021,临潭县,,623000,lintanxian,3388
623022,卓尼县,,623000,zhuonixian,3388
623023,舟曲县,,623000,zhouquxian,3388
623024,迭部县,,623000,diebuxian,3388
623025,玛曲县,,623000,maquxian,3388
623026,碌曲县,,623000,luquxian,3388
623027,夏河县,,623000,xiahexian,3388
623028,其它区,,623000,qitaqu,3388
630000,青海省,青,0,qinghaisheng,null
630100,西宁市,,630000,xiningshi,3398
630102,城东区,,630100,chengdongqu,3399
630103,城中区,,630100,chengzhongqu,3399
630104,城西区,,630100,chengxiqu,3399
630105,城北区,,630100,chengbeiqu,3399
630121,大通回族土族自治县,,630100,datonghuizutuzuzizhixian,3399
630122,湟中县,,630100,zhongxian,3399
630123,湟源县,,630100,yuanxian,3399
630124,其它区,,630100,qitaqu,3399
632100,海东地区,,630000,haidongdiqu,3398
632121,平安县,,632100,pinganxian,3408
632122,民和回族土族自治县,,632100,minhehuizutuzuzizhixian,3408
632123,乐都县,,632100,leduxian,3408
632126,互助土族自治县,,632100,huzhutuzuzizhixian,3408
632127,化隆回族自治县,,632100,hualonghuizuzizhixian,3408
632128,循化撒拉族自治县,,632100,xunhuasalazuzizhixian,3408
632129,其它区,,632100,qitaqu,3408
632200,海北藏族自治州,,630000,haibeicangzuzizhizhou,3398
632221,门源回族自治县,,632200,menyuanhuizuzizhixian,3416
632222,祁连县,,632200,qilianxian,3416
632223,海晏县,,632200,haixian,3416
632224,刚察县,,632200,gangchaxian,3416
632225,其它区,,632200,qitaqu,3416
632300,黄南藏族自治州,,630000,huangnancangzuzizhizhou,3398
632321,同仁县,,632300,tongrenxian,3422
632322,尖扎县,,632300,jianzhaxian,3422
632323,泽库县,,632300,zekuxian,3422
632324,河南蒙古族自治县,,632300,henanmengguzuzizhixian,3422
632325,其它区,,632300,qitaqu,3422
632500,海南藏族自治州,,630000,hainancangzuzizhizhou,3398
632521,共和县,,632500,gonghexian,3428
632522,同德县,,632500,tongdexian,3428
632523,贵德县,,632500,guidexian,3428
632524,兴海县,,632500,xinghaixian,3428
632525,贵南县,,632500,guinanxian,3428
632526,其它区,,632500,qitaqu,3428
632600,果洛藏族自治州,,630000,guoluocangzuzizhizhou,3398
632621,玛沁县,,632600,maqinxian,3435
632622,班玛县,,632600,banmaxian,3435
632623,甘德县,,632600,gandexian,3435
632624,达日县,,632600,darixian,3435
632625,久治县,,632600,jiuzhixian,3435
632626,玛多县,,632600,maduoxian,3435
632627,其它区,,632600,qitaqu,3435
632700,玉树藏族自治州,,630000,yushucangzuzizhizhou,3398
632721,玉树县,,632700,yushuxian,3443
632722,杂多县,,632700,zaduoxian,3443
632723,称多县,,632700,chengduoxian,3443
632724,治多县,,632700,zhiduoxian,3443
632725,囊谦县,,632700,nangqianxian,3443
632726,曲麻莱县,,632700,qumalaixian,3443
632727,其它区,,632700,qitaqu,3443
632800,海西蒙古族藏族自治州,,630000,haiximengguzucangzuzizhizhou,3398
632801,格尔木市,,632800,geermushi,3451
632802,德令哈市,,632800,delinghashi,3451
632821,乌兰县,,632800,wulanxian,3451
632822,都兰县,,632800,dulanxian,3451
632823,天峻县,,632800,tianjunxian,3451
632824,其它区,,632800,qitaqu,3451
640000,宁夏回族自治区,宁,0,ningxiahuizuzizhiqu,null
640100,银川市,,640000,yinchuanshi,3458
640104,兴庆区,,640100,xingqingqu,3459
640105,西夏区,,640100,xixiaqu,3459
640106,金凤区,,640100,jinfengqu,3459
640121,永宁县,,640100,yongningxian,3459
640122,贺兰县,,640100,helanxian,3459
640181,灵武市,,640100,lingwushi,3459
640182,其它区,,640100,qitaqu,3459
640200,石嘴山市,,640000,shizuishanshi,3458
640202,大武口区,,640200,dawukouqu,3467
640205,惠农区,,640200,huinongqu,3467
640221,平罗县,,640200,pingluoxian,3467
640222,其它区,,640200,qitaqu,3467
640300,吴忠市,,640000,wuzhongshi,3458
640302,利通区,,640300,litongqu,3472
640303,红寺堡区,,640300,hongsibaoqu,3472
640323,盐池县,,640300,yanchixian,3472
640324,同心县,,640300,tongxinxian,3472
640381,青铜峡市,,640300,qingtongxiashi,3472
640382,其它区,,640300,qitaqu,3472
640400,固原市,,640000,guyuanshi,3458
640402,原州区,,640400,yuanzhouqu,3479
640422,西吉县,,640400,xijixian,3479
640423,隆德县,,640400,longdexian,3479
640424,泾源县,,640400,yuanxian,3479
640425,彭阳县,,640400,pengyangxian,3479
640426,其它区,,640400,qitaqu,3479
640500,中卫市,,640000,zhongweishi,3458
640502,沙坡头区,,640500,shapotouqu,3486
640521,中宁县,,640500,zhongningxian,3486
640522,海原县,,640500,haiyuanxian,3486
640523,其它区,,640500,qitaqu,3486
650000,新疆维吾尔自治区,新,0,xinjiangweiwuerzizhiqu,null
650100,乌鲁木齐市,,650000,wulumuqishi,3491
650102,天山区,,650100,tianshanqu,3492
650103,沙依巴克区,,650100,shayibakequ,3492
650104,新市区,,650100,xinshiqu,3492
650105,水磨沟区,,650100,shuimogouqu,3492
650106,头屯河区,,650100,toutunhequ,3492
650107,达坂城区,,650100,dachengqu,3492
650108,东山区,,650100,dongshanqu,3492
650109,米东区,,650100,midongqu,3492
650121,乌鲁木齐县,,650100,wulumuqixian,3492
650122,其它区,,650100,qitaqu,3492
650200,克拉玛依市,,650000,kelamayishi,3491
650202,独山子区,,650200,dushanziqu,3503
650203,克拉玛依区,,650200,kelamayiqu,3503
650204,白碱滩区,,650200,baijiantanqu,3503
650205,乌尔禾区,,650200,wuerhequ,3503
650206,其它区,,650200,qitaqu,3503
652100,吐鲁番地区,,650000,tulufandiqu,3491
652101,吐鲁番市,,652100,tulufanshi,3509
652122,鄯善县,,652100,shanxian,3509
652123,托克逊县,,652100,tuokexunxian,3509
652124,其它区,,652100,qitaqu,3509
652200,哈密地区,,650000,hamidiqu,3491
652201,哈密市,,652200,hamishi,3514
652222,巴里坤哈萨克自治县,,652200,balikunhasakezizhixian,3514
652223,伊吾县,,652200,yiwuxian,3514
652224,其它区,,652200,qitaqu,3514
652300,昌吉回族自治州,,650000,changjihuizuzizhizhou,3491
652301,昌吉市,,652300,changjishi,3519
652302,阜康市,,652300,fukangshi,3519
